-84.0, 48.0
-85.0, 49.0
-86.0, 50.0
-85.0, 50.0
-86.0, 49.0
-85.0, 49.0
-85.0, 49.0
-84.0, 49.0
-84.0, 50.0
-84.0, 49.0
-84.0, 50.0
-86.0, 47.0
-86.0, 47.0
-87.0, 48.0
-84.0, 48.0
-84.0, 48.0
-85.0, 47.0
-84.0, 47.0
-86.0, 49.0
-85.0, 49.0
-85.0, 49.0
-85.0, 47.0
-86.0, 50.0
-86.0, 50.0
-86.0, 46.0
-85.0, 46.0
-85.0, 45.0
-85.0, 45.0
-85.0, 45.0
-84.0, 45.0
-85.0, 45.0
-85.0, 45.0
-85.0, 45.0
-87.0, 45.0
-87.0, 44.0
-88.0, 45.0
-88.0, 45.0
-88.0, 45.0
-87.0, 44.0
-87.0, 44.0
-87.0, 44.0
-87.0, 45.0
-87.0, 46.0
-87.0, 47.0
-95.0, 47.0
-95.0, 48.0
-96.0, 47.0
-95.0, 47.0
-96.0, 49.0
-96.0, 49.0
-96.0, 49.0
-97.0, 51.0
-97.0, 51.0
-97.0, 50.0
-96.0, 50.0
-96.0, 50.0
-97.0, 50.0
-97.0, 50.0
-98.0, 50.0
-97.0, 50.0
-96.0, 47.0
-97.0, 49.0
-97.0, 49.0
-97.0, 49.0
-97.0, 49.0
-97.0, 47.0
-97.0, 48.0
-97.0, 48.0
-97.0, 49.0
-94.0, 47.0
-94.0, 47.0
-95.0, 47.0
-94.0, 47.0
-95.0, 47.0
-94.0, 48.0
-93.0, 48.0
-93.0, 48.0
-93.0, 48.0
-93.0, 48.0
-92.0, 47.0
-92.0, 48.0
-94.0, 52.0
-93.0, 51.0
-92.0, 50.0
-94.0, 52.0
-95.0, 52.0
-93.0, 53.0
-94.0, 52.0
-93.0, 53.0
-92.0, 50.0
-92.0, 51.0
-94.0, 50.0
-93.0, 50.0
-93.0, 53.0
-92.0, 52.0
-91.0, 52.0
-93.0, 53.0
-91.0, 51.0
-91.0, 51.0
-91.0, 51.0
-91.0, 52.0
-92.0, 51.0
-92.0, 51.0
-92.0, 52.0
-92.0, 52.0
-84.0, 53.0
-92.0, 52.0
-92.0, 51.0
-54.0, 27.0
-56.0, 26.0
-55.0, 26.0
-55.0, 27.0
-56.0, 28.0
-55.0, 27.0
-55.0, 27.0
-55.0, 29.0
-55.0, 30.0
-55.0, 29.0
-55.0, 29.0
-56.0, 28.0
-55.0, 30.0
-55.0, 30.0
-54.0, 29.0
-54.0, 29.0
-56.0, 27.0
-56.0, 27.0
-56.0, 27.0
-56.0, 27.0
-57.0, 26.0
-56.0, 28.0
-56.0, 28.0
-56.0, 28.0
-56.0, 28.0
-56.0, 24.0
-57.0, 25.0
-56.0, 24.0
-56.0, 27.0
-56.0, 26.0
-56.0, 26.0
-56.0, 26.0
-56.0, 26.0
-56.0, 26.0
-55.0, 25.0
-54.0, 25.0
-55.0, 23.0
-55.0, 26.0
-55.0, 26.0
-55.0, 26.0
-55.0, 25.0
-85.0, 26.0
-84.0, 26.0
-84.0, 25.0
-84.0, 24.0
-84.0, 24.0
-84.0, 24.0
-85.0, 24.0
-79.0, 28.0
-87.0, 32.0
-87.0, 32.0
-87.0, 32.0
-88.0, 31.0
-88.0, 32.0
-88.0, 32.0
-89.0, 33.0
-89.0, 32.0
-90.0, 41.0
-91.0, 36.0
-92.0, 36.0
-86.0, 30.0
-79.0, 27.0
-79.0, 28.0
-80.0, 26.0
-79.0, 26.0
-79.0, 25.0
